,Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Day,Close_MA30,Close_MA60,Volatility_30
204,2020-10-22,80.04283905,80.33300018,80.67099762,78.87400055,79.25,30512000,2020,10,22,74.97299957233332,76.3926331835,2.6615142909462293
205,2020-10-23,81.35408783,81.64900208,81.70600128,80.59549713,80.75250244,30548000,2020,10,23,75.16836624133333,76.4838582355,2.92542851417387
206,2020-10-26,78.92838287,79.21450043,81.47899628,78.38899994,80.75,35826000,2020,10,26,75.29413299566666,76.5221248625,3.017237320990709
207,2020-10-27,79.65524292,79.94400024,80.09999847,78.84950256,79.44650269,25902000,2020,10,27,75.40039978033334,76.61889152500001,3.1247253755102484
208,2020-10-28,75.26715088,75.54000092,77.69049835,75.4240036,77.50050354,45174000,2020,10,28,75.398249817,76.650141525,3.1246022890651632
209,2020-10-29,77.56282806,77.84400177,79.43699646,75.82749939,75.85099792,55406000,2020,10,29,75.51464996333333,76.714966583,3.149228877216799
211,2020-11-02,80.9226532,81.21600342,82.91200256,80.71199799,81.17700195,44228000,2020,11,2,75.80336685166667,76.81444168066666,3.2634540310650526
212,2020-11-03,81.98579407,82.28299713,82.94999695,80.60549927,81.53800201,31432000,2020,11,3,76.16256662999999,76.93718325266667,3.3656990494420613
213,2020-11-04,86.97720337,87.29250336,88.50150299,85.15000153,85.27899933,71342000,2020,11,4,76.63928349833334,77.14470825166667,3.875247903690515
214,2020-11-05,87.80669403,88.125,89.59100342,87.05149841,88.52249908,39758000,2020,11,5,77.22780024233334,77.37967491116666,4.230324479729564
215,2020-11-06,87.66870117,87.9865036,88.42500305,86.83399963,87.56700134,28622000,2020,11,6,77.78925043766667,77.59008331266666,4.503798388107418
216,2020-11-09,87.75288391,88.07099915,90.84449768,87.87750244,89.7990036,53440000,2020,11,9,78.32651697833333,77.79405835450001,4.738815177257874
217,2020-11-10,86.57217407,86.88600159,87.96900177,85.80599976,86.4885025,43022000,2020,11,10,78.79161707600001,77.98830006899999,4.873998228402869
218,2020-11-11,87.04595947,87.3615036,88.14499664,87.15299988,87.41999817,31838000,2020,11,11,79.260300446,78.18079185466667,5.0021584539572155
219,2020-11-12,86.82624817,87.14099884,88.24900055,86.89849854,87.09999847,26474000,2020,11,12,79.72233378133333,78.33665847766666,5.070411946225733
220,2020-11-13,88.2929306,88.61299896,88.85649872,86.7990036,87.40000153,29744000,2020,11,13,80.19626719200001,78.52636680583333,5.217636741422357
221,2020-11-16,88.38111877,88.70149994,89.71700287,88.0664978,88.20700073,25468000,2020,11,16,80.72698389733334,78.6911834715,5.2469248862515325
222,2020-11-17,87.7648468,88.08300018,88.85700226,87.97450256,88.39299774,21314000,2020,11,17,81.19170049066666,78.8462584175,5.26091628792848
223,2020-11-18,86.71763611,87.03199768,88.25,86.92849731,87.83200073,20108000,2020,11,18,81.67440033000001,78.975833384,5.102728820043581
224,2020-11-19,87.61090851,87.92849731,88.17449951,86.50099945,86.66149902,20106000,2020,11,19,82.17345021599999,79.10309994983335,4.950606199397467
225,2020-11-20,86.50540924,86.81900024,88.41799927,86.75,88.09999847,27694000,2020,11,20,82.59503351866667,79.17997500066666,4.781301663780068
226,2020-11-23,86.06600189,86.37799835,87.29949951,85.50900269,87.01100159,22530000,2020,11,23,82.95688349433334,79.26250826483333,4.636164213360887
227,2020-11-24,87.87644196,88.19499969,88.3239975,86.03649902,86.375,27984000,2020,11,24,83.28906682333333,79.36623331666667,4.6427766355370945
228,2020-11-25,87.88789368,88.20649719,88.51899719,87.41799927,88.39050293,19600000,2020,11,25,83.61750005066668,79.47839991216667,4.630078294520982
229,2020-11-27,89.02825928,89.35099792,89.85050201,88.22699738,88.22699738,14790000,2020,11,27,83.99013341233334,79.58834991416666,4.626553613528771
230,2020-11-30,87.4031601,87.72000122,89.01699829,87.39199829,88.78250122,32418000,2020,11,30,84.32168350166667,79.61919161433333,4.520880875035073
231,2020-12-01,89.44376373,89.76799774,91.08599854,88.15149689,88.33300018,37350000,2020,12,1,84.70111668833333,79.7573998765,4.482962458017642
232,2020-12-02,90.91890717,91.24849701,91.63700104,89.25849915,89.76799774,29424000,2020,12,2,85.19281667,79.96053314166666,4.359402741892343
233,2020-12-03,90.76298523,91.09200287,92.1914978,90.84999847,91.02700043,24728000,2020,12,3,85.644083404,80.20906651766667,4.240474178301759
234,2020-12-04,90.85863495,91.18800354,91.47499847,90.67949677,91.01100159,20544000,2020,12,4,86.04036687166668,80.43950818333333,4.182216474436698
235,2020-12-07,90.52335358,90.85150146,91.46450043,90.15200043,90.77749634,22288000,2020,12,7,86.390983581,80.68199157666666,4.127795285706999
236,2020-12-08,90.23937225,90.5664978,90.79850006,89.56400299,90.4260025,19936000,2020,12,8,86.68823343833333,80.92829983983333,4.095497653256892
237,2020-12-09,88.57191467,88.89299774,91.41850281,88.09999847,90.51799774,31728000,2020,12,9,87.01085001533333,81.1524915055,3.860953012068155
238,2020-12-10,88.06326294,88.38249969,88.74949646,86.67649841,88.12999725,28688000,2020,12,10,87.29213333033333,81.34626655533333,3.628760758661807
239,2020-12-11,88.41947174,88.73999786,88.8655014,87.63700104,88.0,18628000,2020,12,11,87.73213322833334,81.56519152266668,2.8770490920479967
240,2020-12-14,87.29653931,87.61299896,89.48999786,87.45649719,88.53600311,33050000,2020,12,14,88.057766468,81.78620821566666,2.1901257395560276
241,2020-12-15,87.73595428,88.05400085,88.19999695,87.08350372,87.99299622,21352000,2020,12,15,88.28569971566667,82.04453328366667,1.7688351661967556
242,2020-12-16,87.5421524,87.85949707,88.45549774,87.45300293,88.45549774,24676000,2020,12,16,88.47158304700001,82.3170748385,1.3626443547348543
243,2020-12-17,86.71115875,87.02549744,88.33550262,86.55750275,88.19650269,34880000,2020,12,17,88.46268284966668,82.55098317400001,1.3714546487823092
245,2020-12-21,86.41474152,86.72799683,86.84999847,84.69999695,85.45649719,33974000,2020,12,21,88.41611607733333,82.82195815983333,1.4065830412696387
246,2020-12-22,85.70032501,86.01100159,86.63050079,85.28900146,86.46649933,20370000,2020,12,22,88.35026601033334,83.069758224,1.4721052434314863
247,2020-12-23,86.09938049,86.41149902,87.20549774,86.05999756,86.19650269,22974000,2020,12,23,88.29494933933333,83.31073315883333,1.5135565677002198
248,2020-12-24,86.39481354,86.70800018,87.12049866,86.21749878,86.44999695,9312000,2020,12,24,88.289015959,83.5403165175,1.5196071265083904
249,2020-12-28,88.37761688,88.69799805,89.34999847,87.09100342,87.24549866,27650000,2020,12,28,88.333565774,83.79693311,1.511044572966829
250,2020-12-29,87.57055664,87.88800049,89.42350006,87.75550079,89.3615036,19726000,2020,12,29,88.358465829,84.04039980516667,1.4968026554482208
251,2020-12-30,86.49893188,86.8125,88.38800049,86.40000153,88.25,21026000,2020,12,30,88.298449197,84.24735819450001,1.5221274906672968
252,2020-12-31,87.31547546,87.63200378,87.875,86.80449677,86.8635025,21070000,2020,12,31,88.262799325,84.49489161116666,1.524883975560417
253,2021-01-04,85.99476624,86.3065033,88.12449646,85.35700226,88.0,37324000,2021,1,4,88.20358276233333,84.6976416265,1.5660452210273288
254,2021-01-05,86.68824768,87.00250244,87.34149933,85.84500122,86.25450134,20360000,2021,1,5,88.20259958766665,84.93849995883333,1.5668151832052344
255,2021-01-06,85.83283997,86.14399719,87.19850159,84.80500031,85.01300049,46588000,2021,1,6,88.14311625033334,85.15828323316667,1.610835598985374
256,2021-01-07,88.39655304,88.71700287,88.89099884,86.33799744,86.33799744,41936000,2021,1,7,88.20638300466666,85.40070826166668,1.59422373996632
257,2021-01-08,89.56681061,89.89150238,89.96800232,88.06099701,88.85800171,35484000,2021,1,8,88.32349980566667,85.64019165,1.5842987915957758
258,2021-01-11,87.49731445,87.8144989,89.21900177,87.60700226,88.85099792,34796000,2021,1,11,88.310816446,85.79994163466667,1.5868839644733095
259,2021-01-12,86.55771637,86.87149811,88.39499664,85.81900024,87.26799774,29528000,2021,1,12,88.26631647666666,85.94190826366666,1.6084814870514121
260,2021-01-13,87.04695892,87.36250305,87.81950378,86.36599731,86.36599731,23432000,2021,1,13,88.20003331433333,86.09508336333333,1.6032048644003392
261,2021-01-14,86.23339844,86.54599762,88.37750244,86.30349731,87.4434967,29212000,2021,1,14,88.16089986099999,86.24129168133332,1.6294400321341116
262,2021-01-15,86.06899261,86.3809967,87.3809967,85.58550262,86.4509964,31444000,2021,1,15,88.04799982633334,86.37455825733333,1.631585529544322
263,2021-01-19,88.90122986,89.22350311,90.19200134,86.64150238,87.15000153,41660000,2021,1,19,87.98050002966667,86.58665834983334,1.5335557952487051
264,2021-01-20,93.66396332,94.00350189,94.98600006,90.97550201,91.3184967,64152000,2021,1,20,88.07754999699999,86.8608167005,1.805303953168803
265,2021-01-21,93.86721802,94.20749664,96.60399628,93.97049713,94.68250275,58634000,2021,1,21,88.178199767,87.10928331933333,2.052012988576514
266,2021-01-22,94.28620148,94.62799835,95.21949768,93.82499695,94.57299805,32744000,2021,1,22,88.30408299666668,87.34753328883335,2.320002408199167
267,2021-01-25,94.37188721,94.71399689,96.09100342,92.95800018,95.63700104,50586000,2021,1,25,88.44233296633334,87.56528320233333,2.569616956572681
268,2021-01-26,95.05292511,95.39749908,95.78749847,93.8065033,94.29949951,31462000,2021,1,26,88.65914967766666,87.83499984650001,2.866248059041052
270,2021-01-28,92.32531738,92.66000366,94.39949799,91.55000305,91.55000305,55278000,2021,1,28,88.80173314333334,88.04693323683333,2.9569693022240893
271,2021-01-29,91.03797913,91.36799622,92.3769989,90.07800293,91.7009964,44530000,2021,1,29,88.88933308866667,88.3107331585,2.993775373344958
272,2021-02-01,94.31162262,94.65350342,95.77700043,92.22949982,92.22949982,40252000,2021,2,1,89.12401657066667,88.59089151933333,3.161527235122789
273,2021-02-02,95.60940552,95.95600128,97.46849823,95.3184967,95.65650177,66332000,2021,2,2,89.387416585,88.83655815033333,3.3902094009878163
275,2021-02-04,102.3106155,102.6815033,103.4649963,101.7549973,103.0309982,48596000,2021,2,4,89.88148345933332,89.17653325316668,4.153881504071106
276,2021-02-05,104.0642624,104.4414978,104.7969971,102.5,102.9779968,29866000,2021,2,5,90.46201680466666,89.46234982716666,4.892337455064324
277,2021-02-08,103.8495331,104.2259979,105.75,103.1675034,105.0,28828000,2021,2,8,91.045283507,89.73069979216666,5.44379519140352
278,2021-02-09,103.3946838,103.7695007,104.925499,103.5,103.7399979,21892000,2021,2,9,91.63723347733334,89.99374974383333,5.829360413920065
279,2021-02-10,103.9471817,104.3239975,104.9440002,102.6119995,104.1569977,25102000,2021,2,10,92.23431675999998,90.26463304966666,6.182322601108247
280,2021-02-11,104.0602646,104.4375,104.6999969,103.4430008,104.5500031,20480000,2021,2,11,92.82530008733332,90.55715802316666,6.476248214216416
281,2021-02-12,104.3731384,104.751503,104.9749985,103.6784973,103.9885025,18990000,2021,2,12,93.360416919,90.8469913465,6.779586830389252
282,2021-02-16,105.1538162,105.5350037,107.2570038,104.5875015,104.5875015,31004000,2021,2,16,93.94865035933334,91.15355809416666,7.048633505225786
283,2021-02-17,105.5483704,105.9309998,106.1220016,104.4175034,104.6989975,20294000,2021,2,17,94.585933686,91.44219144149999,7.242789397530838
284,2021-02-18,104.9101791,105.2904968,106.0995026,104.6664963,105.25,22546000,2021,2,18,95.17455012,91.7186747225,7.37450968699842
285,2021-02-19,104.0632629,104.4404984,105.9290009,104.1715012,105.3895035,37938000,2021,2,19,95.77901662333333,91.99129969283334,7.365746798530334
286,2021-02-22,102.3420029,102.7129974,104.0165024,102.4000015,102.6800003,29466000,2021,2,22,96.30269978866666,92.25264968816667,7.278210554925555
287,2021-02-23,102.6339417,103.0059967,103.625,99.5114975,100.699501,34658000,2021,2,23,96.86476643900001,92.50394134466666,7.115925560716004
288,2021-02-24,103.8141632,104.1904984,104.4160004,101.376503,101.5019989,22608000,2021,2,24,97.38054962333332,92.793466314,7.06559129422729
289,2021-02-25,100.4334259,100.7975006,104.1500015,100.324501,102.7965012,41548000,2021,2,25,97.74408289733333,93.0337913515,6.946544320490595
290,2021-02-26,100.7303391,101.0954971,102.8259964,100.050499,101.4974976,40042000,2021,2,26,98.18678283733334,93.24879964166666,6.711122275208322
291,2021-03-01,103.1092224,103.4830017,103.8115005,101.7210007,102.4000015,26060000,2021,3,1,98.74049962366666,93.50340805016667,6.424500251563238
292,2021-03-02,102.8511581,103.223999,104.7369995,102.8335037,103.2419968,25564000,2021,3,2,99.26921615533334,93.73462473483333,6.100335283293382
293,2021-03-03,100.2072449,100.5705032,103.7994995,99.69999695,102.5975037,33892000,2021,3,3,99.73669967466667,93.94879976783334,5.6093071037417745
294,2021-03-04,101.3291779,101.6965027,103.7294998,100.2714996,100.7434998,49216000,2021,3,4,100.24721654133333,94.14760818383334,5.017598893943547
295,2021-03-05,104.4747696,104.8535004,105.3099976,101.3889999,103.0575027,53100000,2021,3,5,100.768216451,94.37435824033334,4.629981109475415
296,2021-03-08,100.0124435,100.375,105.6869965,100.2594986,104.2030029,36868000,2021,3,8,100.98059972133335,94.52907485916667,4.451675715599473
297,2021-03-09,101.6495132,102.0179977,103.1959991,101.7799988,102.4875031,33920000,2021,3,9,101.24094975666667,94.70957476183334,4.266440366466048
298,2021-03-10,101.4417648,101.8095016,103.0699997,100.9664993,103.0699997,27100000,2021,3,10,101.48033319833333,94.89220809750002,4.080001185534884
299,2021-03-11,104.647644,105.0270004,105.5634995,102.8225021,102.9110031,27702000,2021,3,11,101.824099982,95.13321647416666,3.9216294717636364
300,2021-03-12,102.129776,102.5,103.8805008,101.6210022,103.8205032,33818000,2021,3,12,102.06085001266666,95.35999984516666,3.729982333648071
301,2021-03-15,102.3509674,102.7220001,102.7494965,101.3895035,102.2490005,26168000,2021,3,15,102.39624989400001,95.59899151866668,3.2808571890330076
302,2021-03-16,103.818161,104.1945038,105.6839981,102.9645004,103.2994995,31900000,2021,3,16,102.82380014666666,95.85656661766666,2.548048979159976
303,2021-03-17,103.7349472,104.1110001,104.9499969,102.2060013,103.4235001,26382000,2021,3,17,103.13905003600001,96.13153330333334,2.035933359979871
304,2021-03-18,100.7019424,101.0670013,103.4375,100.9589996,102.4089966,31700000,2021,3,18,103.30941670333333,96.34841664416668,1.5760291354215132
305,2021-03-19,100.981926,101.3479996,101.8519974,100.1464996,101.4865036,46072000,2021,3,19,103.26496658,96.57322501966665,1.6127271253297824
306,2021-03-22,101.1677551,101.5345001,102.4169998,100.6999969,101.3815002,33536000,2021,3,22,103.16806665666668,96.81504173066668,1.6268689550999083
307,2021-03-23,101.6978378,102.0664978,103.2054977,101.4000015,101.9974976,28510000,2021,3,23,103.09608332,97.0706834135,1.6262201013456101
308,2021-03-24,101.2594299,101.626503,103.3799973,101.4499969,102.5879974,25218000,2021,3,24,103.02465006333334,97.33094177033334,1.6426036603735015
309,2021-03-25,101.2559433,101.6230011,102.2819977,99.80449677,101.4524994,35616000,2021,3,25,102.93461685000001,97.58446680499999,1.6429514383786925
310,2021-03-26,100.870842,101.2365036,101.9694977,100.1924973,101.5895004,27978000,2021,3,26,102.82791697,97.82660852866667,1.645922635639031
311,2021-03-29,101.9200287,102.2894974,102.4605026,100.2724991,101.1080017,26492000,2021,3,29,102.74585011666666,98.05313351783334,1.607637393912055
312,2021-03-30,101.9539108,102.3235016,103.1334991,101.8075027,102.6490021,27312000,2021,3,30,102.63880004666666,98.293725203,1.5200459470406364
313,2021-03-31,102.7535095,103.1259995,104.3130035,102.3499985,102.7200012,42570000,2021,3,31,102.54530003666667,98.56561686133334,1.3913794604723522
314,2021-04-01,106.1043701,106.4889984,106.7874985,104.5715027,104.6125031,39880000,2021,4,1,102.58525009,98.879900105,1.4868496966962683
315,2021-04-05,110.5472565,110.947998,111.449501,107.260498,107.3574982,48510000,2021,4,5,102.80216674333333,99.29059168333333,2.1106704268782903
316,2021-04-06,110.064003,110.4629974,111.4000015,110.0895004,110.5459976,35240000,2021,4,6,103.06050007666667,99.68159993266666,2.5316701024467454
317,2021-04-07,111.5471344,111.9514999,112.2249985,110.6549988,110.6549988,24134000,2021,4,7,103.35868351666666,100.11172497783333,3.007179673340389
318,2021-04-08,112.1150742,112.5214996,113.5895004,112.1504974,113.1999969,28664000,2021,4,8,103.63638355666667,100.50846658999998,3.4401409416554807
319,2021-04-09,113.1234207,113.5335007,113.6985016,111.862999,112.2720032,26146000,2021,4,9,104.06091689333333,100.90249989533332,3.840300526782368
320,2021-04-12,111.8256226,112.2310028,112.8444977,111.3909988,112.7060013,25024000,2021,4,12,104.43210041666666,101.30944162700001,4.074786260000336
321,2021-04-13,112.3143463,112.7214966,113.1735001,112.1524963,112.5494995,25682000,2021,4,13,104.74005024666667,101.74027493516668,4.340987161894726
322,2021-04-14,111.6906052,112.0954971,113.3714981,111.8010025,113.3714981,21002000,2021,4,14,105.03576685,102.15249150266666,4.532113971226442
323,2021-04-15,113.8497849,114.2624969,114.8000031,112.5585022,113.0975037,29174000,2021,4,15,105.49216664000001,102.61443315733335,4.751067391140472
324,2021-04-16,113.725235,114.1374969,114.711998,113.5459976,114.461998,26282000,2021,4,16,105.90686644666667,103.077041494,4.947245809779924
325,2021-04-19,114.0744705,114.487999,115.2044983,113.5090027,113.5090027,30290000,2021,4,19,106.22801639999999,103.4981164255,5.183575284136429
326,2021-04-20,113.5389099,113.9505005,114.9499969,112.8560028,114.8744965,22288000,2021,4,20,106.68053308333333,103.83056640233333,5.247166553280907
327,2021-04-21,113.5060349,113.9175034,114.0,112.2409973,113.6025009,23204000,2021,4,21,107.07718327333333,104.159066515,5.3316378743241115
328,2021-04-22,112.2192001,112.6259995,114.4440002,112.0159988,113.7699966,24146000,2021,4,22,107.43773320333334,104.45903320083333,5.32885933970977
329,2021-04-23,114.5811386,114.9964981,115.3059998,113.0625,113.3499985,29066000,2021,4,23,107.77004979333333,104.79707488766667,5.4819949132695545
330,2021-04-26,115.0793304,115.4964981,116.2265015,114.8659973,115.2259979,32038000,2021,4,26,108.20326639666668,105.13205820466666,5.564078318487301
331,2021-04-27,114.1352539,114.5490036,115.9225006,114.3079987,115.8815002,44386000,2021,4,27,108.59749984666668,105.49687487033334,5.581285102725866
333,2021-04-29,119.2058716,119.6380005,120.2080002,118.6924973,119.4615021,41234000,2021,4,29,109.11228307,105.96804160833334,5.866114810173319
334,2021-04-30,117.2499619,117.6750031,119.0924988,117.3280029,118.401001,44856000,2021,4,30,109.56441650333333,106.35173326966668,5.9887894975642055
335,2021-05-03,116.730835,117.1539993,119.0774994,116.7750015,118.2454987,28242000,2021,5,3,110.10064977,106.70503323666667,5.921532036556958
336,2021-05-04,114.9248886,115.3414993,116.2494965,112.8339996,115.6774979,44818000,2021,5,4,110.56709975999999,106.91603316999999,5.757160636207182
337,2021-05-05,115.3204575,115.7385025,116.75,115.4140015,116.4315033,26636000,2021,5,5,111.04056650666666,107.10431658166667,5.569722601948999
338,2021-05-06,116.4453735,116.8675003,116.8675003,114.6520004,115.3164978,25190000,2021,5,6,111.53393325666666,107.31500828833333,5.400349323940433
339,2021-05-07,117.1717377,117.5964966,118.5625,117.3079987,118.1945038,28898000,2021,5,7,112.06626637666666,107.54545822,5.172358747187749
340,2021-05-10,114.1736145,114.5875015,116.5500031,114.2269974,116.4069977,30914000,2021,5,10,112.49841639,107.71651662000001,4.797764505174499
341,2021-05-11,113.0930252,113.5029984,114.0139999,111.6959991,112.1535034,34186000,2021,5,11,112.90729955,107.86760826000001,4.301967173665456
342,2021-05-12,109.6151352,110.0124969,112.3990021,109.6809998,111.3095016,46376000,2021,5,12,113.16473286666665,107.95529149166667,3.8522484605190104
343,2021-05-13,111.0494385,111.4520035,111.9720001,110.3359985,111.3059998,33204000,2021,5,13,113.46901626333333,108.053908155,3.2851716104182485
344,2021-05-14,113.5075226,113.9189987,114.2360001,112.5,112.927002,31996000,2021,5,14,113.82878290333333,108.18704147,2.6413146553997153
345,2021-05-17,114.0326233,114.4459991,114.4889984,112.7754974,113.1784973,21598000,2021,5,17,114.09401625999999,108.339633175,2.249274269391441
346,2021-05-18,112.7148895,113.123497,115.3840027,113.1094971,115.1175003,22204000,2021,5,18,114.16653289333334,108.48434981833333,2.1782983259473285
347,2021-05-19,113.1647644,113.5749969,113.7494965,111.2720032,111.4215012,23684000,2021,5,19,114.27026621,108.66538314333334,2.0671106434807633
348,2021-05-20,114.9308701,115.3475037,115.5999985,114.1760025,114.5500031,32352000,2021,5,20,114.38346633666667,108.87107492666668,2.0283744239517167
349,2021-05-21,114.2921829,114.7064972,115.9445038,114.4649963,115.8704987,40632000,2021,5,21,114.45629959,109.04634157333334,1.9982153212734053
350,2021-05-24,117.6256027,118.052002,118.2774963,115.5979996,115.7444992,31832000,2021,5,24,114.60691630000001,109.33391659666668,2.0942452007489436
351,2021-05-25,117.716774,118.1435013,119.1999969,117.75,118.5999985,22440000,2021,5,25,114.80399958333334,109.61805000000001,2.1406350955007762
352,2021-05-26,118.5856171,119.0155029,119.449501,118.322998,118.3259964,21572000,2021,5,26,115.01379979333333,109.87692502,2.2358111805555567
353,2021-05-27,117.7072983,118.1340027,119.4524994,117.8130035,119.4524994,35224000,2021,5,27,115.21508331333334,110.12542508166666,2.235839897142463
354,2021-05-28,117.4168549,117.8424988,118.8034973,117.6425018,118.7210007,21482000,2021,5,28,115.33441670999999,110.413291675,2.278377362721375
355,2021-06-01,118.6289673,119.0589981,119.2854996,117.7139969,118.7220001,23354000,2021,6,1,115.49846675,110.70266659833332,2.3647673635842206
356,2021-06-02,118.1013794,118.5295029,119.6819992,117.6179962,119.4574966,21158000,2021,6,2,115.63318354666667,110.93059997333333,2.4196985594677005
357,2021-06-03,116.9550247,117.3789978,117.8509979,116.4759979,117.286499,18696000,2021,6,3,115.74746679,111.21399993666667,2.4184486180223397
358,2021-06-04,119.2462234,119.6784973,119.9514999,118.1204987,118.463501,24458000,2021,6,4,115.93949991999999,111.50834159666667,2.4956227264724906
359,2021-06-07,119.6811371,120.1149979,120.225502,119.0500031,119.4720001,24120000,2021,6,7,116.1891332,111.81343320166665,2.5271071515485772
360,2021-06-08,119.4888382,119.9219971,120.9759979,119.7389984,120.600502,24240000,2021,6,8,116.35331650000002,112.06168314666667,2.6057301302628875
361,2021-06-09,119.9621353,120.3970032,120.6439972,119.8450012,120.5715027,17942000,2021,6,9,116.51666666999999,112.35996653333333,2.7019904659026963
362,2021-06-10,121.3167191,121.7565002,121.8000031,120.189003,120.3460007,25904000,2021,6,10,116.75691655666667,112.67720820166666,2.838007916447934
363,2021-06-11,121.071106,121.5100021,122.0859985,120.947998,122.0,21958000,2021,6,11,116.81931661,112.96579984,2.922851368658778
364,2021-06-14,122.0032272,122.4455032,122.4459991,120.9000015,121.612999,22098000,2021,6,14,116.97833328,113.27137489166667,3.0956695599689645
365,2021-06-15,120.9809341,121.4195023,122.7754974,121.0559998,122.4499969,21562000,2021,6,15,117.12051671333333,113.61058324166667,3.2002078087870482
366,2021-06-16,120.3362656,120.7724991,121.8860016,119.4700012,121.5719986,26472000,2021,6,16,117.30155004000001,113.93432490000001,3.249336542348972
367,2021-06-17,121.3037643,121.7434998,122.5224991,120.5,120.6975021,25842000,2021,6,17,117.50171661666667,114.27114156166665,3.333597266408173
368,2021-06-18,119.6771622,120.1110001,121.6029968,120.0149994,121.3669968,46116000,2021,6,18,117.60983327666666,114.57188326666666,3.3647703456935423
369,2021-06-21,121.3725128,121.8125,122.0,119.8984985,120.5005035,27414000,2021,6,21,117.75036672333333,114.90831654999998,3.4511289763466713
370,2021-06-22,121.8886414,122.3304977,122.4000015,121.064003,121.75,22390000,2021,6,22,118.00846659666668,115.25344149333334,3.4956813855740516
371,2021-06-23,121.6858749,122.1269989,123.0954971,121.8345032,122.0934982,19148000,2021,6,23,118.29593328,115.601616415,3.4668768314835448
372,2021-06-24,122.0575333,122.5,123.0554962,122.3000031,122.6999969,21362000,2021,6,24,118.71218338333333,115.93845812499998,3.175437782713226
373,2021-06-25,122.0660019,122.5084991,122.6330032,121.5650024,122.0,34594000,2021,6,25,119.08073323666667,116.27487475,2.936369324552944
374,2021-06-28,122.093399,122.5360031,122.7850037,121.4055023,122.6784973,28526000,2021,6,28,119.36796671666667,116.59837481,2.8337009657503818
375,2021-06-29,121.8308487,122.2724991,123.0210037,121.6910019,122.6705017,23108000,2021,6,29,119.62885005000001,116.861433155,2.7230479466540474
376,2021-06-30,121.6485138,122.0895004,122.2570038,121.3544998,121.9944992,24474000,2021,6,30,119.92771683000001,117.04712486166666,2.4641586292122275
377,2021-07-01,122.0022354,122.4445038,122.586998,121.5315018,121.7249985,18110000,2021,7,1,120.22336706,117.246816635,2.1928186013634594
378,2021-07-02,124.8050766,125.2574997,125.4039993,123.0595016,123.1500015,25982000,2021,7,2,120.55370026,117.46858329833334,2.179370332799709
379,2021-07-06,125.7342072,126.1900024,126.4280014,124.5824966,125.6484985,26404000,2021,7,6,120.93648376666667,117.69639167833334,2.124750842807727
380,2021-07-07,126.0171738,126.473999,127.2839966,126.1529999,127.1620026,24060000,2021,7,7,121.21721699999999,117.91206665,2.2811213487546658
381,2021-07-08,124.5923462,125.0439987,125.5954971,124.0220032,124.026001,23790000,2021,7,8,121.44723358,118.12561658166666,2.3082402969643065
382,2021-07-09,125.0651245,125.5185013,125.7344971,124.5514984,125.0250015,18632000,2021,7,9,121.66400019333334,118.33889999333333,2.3763453437894686
383,2021-07-12,126.5168686,126.975502,127.0695038,125.6110001,126.1780014,17668000,2021,7,12,121.95871683666665,118.586900075,2.469880150234157
384,2021-07-13,126.881546,127.3414993,128.0574951,126.6744995,127.0384979,19240000,2021,7,13,122.27535018666667,118.80488344833333,2.5320860046359384
385,2021-07-14,127.7738037,128.2369995,129.3265076,127.9144974,127.9580002,23742000,2021,7,14,122.58128356666666,119.03987515833333,2.680200785782331
386,2021-07-15,126.546257,127.0049973,128.6999969,126.5299988,128.6490021,24218000,2021,7,15,122.86380004666667,119.24849179666667,2.685071508010083
387,2021-07-16,126.5113907,126.9700012,127.8115005,126.1535034,127.663002,20424000,2021,7,16,123.18350016000001,119.465483475,2.5783598665613536
388,2021-07-19,124.1280212,124.5780029,126.2050018,123.5049973,126.0895004,27968000,2021,7,19,123.34681701333334,119.64315846666666,2.502754823218168
389,2021-07-20,125.7536392,126.2095032,127.0429993,124.350502,125.5274963,26312000,2021,7,20,123.54996719,119.869550195,2.478611172875165
390,2021-07-21,127.0883026,127.5490036,127.5960007,126.0234985,126.1334991,20746000,2021,7,21,123.80420073999998,120.07875862,2.4848018816393074
391,2021-07-22,127.957634,128.4214935,128.4830017,127.4990005,127.8440018,14302000,2021,7,22,124.07168374999999,120.29417521,2.536743458647633
392,2021-07-23,132.5345459,133.0149994,133.3990021,129.8005066,130.4304962,41506000,2021,7,23,124.44696705666667,120.60194180666667,2.977007563796923
393,2021-07-26,133.5508728,134.0350037,134.2369995,132.3014984,133.3285065,30572000,2021,7,26,124.86446711,120.84189186,3.3992399844946712
394,2021-07-27,131.4235687,131.8999939,134.3990021,130.1040039,134.2505035,54710000,2021,7,27,125.1796168,121.07897503999999,3.5996063611185307
396,2021-07-29,135.2870789,135.7774963,136.6609955,135.5429993,136.1499939,31716000,2021,7,29,125.6582166,121.38936665666667,4.01317944502753
397,2021-07-30,134.2398682,134.7265015,135.3045044,134.2550049,135.0350037,25576000,2021,7,30,126.12335001333332,121.71245002666667,4.230169766111296
398,2021-08-02,134.3674316,134.8545074,135.3365021,133.7940063,135.1170044,21634000,2021,8,2,126.5603836,122.03105010833333,4.434410204520871
399,2021-08-03,135.1401062,135.6300049,135.7319946,133.3195038,135.1349945,20762000,2021,8,3,127.07768376,122.34375851833333,4.559534615264521
400,2021-08-04,134.6374207,135.1255035,135.6495056,134.4869995,135.3495026,19676000,2021,8,4,127.52145054333333,122.63590863333334,4.675794954087124
